comparable_rental_2_address/latitude	comparable_rental_2_address/human_address/address	comparable_rental_2_address/human_address/city	comparable_rental_2_address/human_address/state	comparable_rental_2_address/longitude	brooklyn_cooperatives_comparable_properties_gross_sqft	comparable_rental_1_neighborhood	comparable_rental_2_gross_sqft	brooklyn_cooperatives_comparable_properties_neighborhood	comparable_rental_2_building_classification	brooklyn_cooperatives_comparable_properties_boro_block_lot	comparable_rental_2_gross_income_per_sqft	brooklyn_cooperatives_comparable_properties_building_classification	brooklyn_cooperatives_comparable_properties_address/latitude	brooklyn_cooperatives_comparable_properties_address/human_address/address	brooklyn_cooperatives_comparable_properties_address/human_address/city	brooklyn_cooperatives_comparable_properties_address/human_address/state	brooklyn_cooperatives_comparable_properties_address/longitude	comparable_rental_1_full_market_value	comparable_rental_2_boro_block_lot	comparable_rental_1_dist_from_coop_in_miles	brooklyn_cooperatives_comparable_properties_year_built	comparable_rental_1_gross_income_per_sqft	brooklyn_cooperatives_comparable_properties_gross_income_per_sqft	comparable_rental_1_building_classification	comparable_rental_1_address/latitude	comparable_rental_1_address/human_address/address	comparable_rental_1_address/human_address/city	comparable_rental_1_address/human_address/state	comparable_rental_1_address/longitude	comparable_rental_2_neighborhood	comparable_rental_2_dist_from_coop_in_miles	comparable_rental_1_boro_block_lot	comparable_rental_2_est_gross_income	comparable_rental_1_total_units	brooklyn_cooperatives_comparable_properties_est_gross_income	comparable_rental_1_market_value_per_sqft	comparable_rental_2_total_units	brooklyn_cooperatives_comparable_properties_market_value_per_sqft	comparable_rental_2_full_market_value	brooklyn_cooperatives_comparable_properties_total_units	comparable_rental_2_year_built	comparable_rental_1_est_gross_income	brooklyn_cooperatives_comparable_properties_full_market_value	comparable_rental_1_gross_sqft	comparable_rental_2_market_value_per_sqft	comparable_rental_1_year_built
40.67398101296159	1248 ST MARK'S AVENUE	Brooklyn	NY	-73.9281757668908	85000	PARK SLOPE	37400	PROSPECT HEIGHTS	D1-ELEVATOR	3-01179-0108	16.07	D4-ELEVATOR	40.672045357264004	175 EASTERN PARKWAY	Brooklyn	NY	-73.96347896744648	2030000	3-01361-0043	0.65	1922	15.28	14.95	D1-ELEVATOR	40.67071105100208	530 2 STREET	Brooklyn	NY	-73.97728271045371	CROWN HEIGHTS	1.9	3-01078-0016	601194	47	1270754	52	48	51	2030000	78	1926	599874	4300000	39261	54	1920
40.700601192899484	94 PROSPECT PARK	Brooklyn	NY	-73.98667016459306	20240	CROWN HEIGHTS	21195	CROWN HEIGHTS	C1-WALK-UP	3-01181-0055	17.55	C6-WALK-UP	40.670928665676655	321 EASTERN PARKWAY	Brooklyn	NY	-73.9581156190285	1680000	3-01085-0037	0.05	1920	17.59	16.4	C1-WALK-UP	40.671963251969316	505 LINCOLN PLACE	Brooklyn	NY	-73.95956819148196	PARK SLOPE	0.95	3-01178-0075	372014	30	331966	66	30	55	1390000	20	1920	449518	1120000	25556	66	1920
40.700601192899484	94 PROSPECT PARK	Brooklyn	NY	-73.98667016459306	20240	CROWN HEIGHTS	21195	CROWN HEIGHTS	C1-WALK-UP	3-01181-0058	17.55	C6-WALK-UP	40.67097200882848	315 EASTERN PARKWAY	Brooklyn	NY	-73.9583153744239	1680000	3-01085-0037	0.05	1920	17.59	16.4	C1-WALK-UP	40.671963251969316	505 LINCOLN PLACE	Brooklyn	NY	-73.95956819148196	PARK SLOPE	0.95	3-01178-0075	372014	30	331966	66	30	55	1390000	20	1920	449518	1120000	25556	66	1920
40.67398101296159	1248 ST MARK'S AVENUE	Brooklyn	NY	-73.9281757668908	51000	PARK SLOPE	37400	CROWN HEIGHTS	D1-ELEVATOR	3-01189-0064	16.07	D4-ELEVATOR	40.66750081868008	27 CROWN STREET	Brooklyn	NY	-73.96081806906795	2030000	3-01361-0043	0.9	1926	15.28	15.1	D1-ELEVATOR	40.67071105100208	530 2 STREET	Brooklyn	NY	-73.97728271045371	CROWN HEIGHTS	1.7	3-01078-0016	601194	47	769927	52	48	32	2030000	58	1926	599874	1630000	39261	54	1920
40.66974814788985	464 EASTERN PARKWAY	Brooklyn	NY	-73.9530136461475	8000	CROWN HEIGHTS	18032	CROWN HEIGHTS	C1-WALK-UP	3-01205-0020	9.24	C6-WALK-UP	40.67805611614478	1152 PACIFIC STREET	Brooklyn	NY	-73.953975457836	703000	3-01268-0009	0.75	1910	9.14	9.17	C1-WALK-UP	40.667312143526395	1116 CARROLL STREET	Brooklyn	NY	-73.95358408065364	CROWN HEIGHTS	0.6	3-01288-0038	166654	42	73336	21.73	16	19.5	396000	18	1913	295602	156000	32350	21.96	1925
40.66663408361793	1435 CARROLL STREET	Brooklyn	NY	-73.94004389213438	14120	CROWN HEIGHTS	22669	CROWN HEIGHTS	C1-WALK-UP	3-01206-0026	11.09	C6-WALK-UP	40.67768635604457	1228 PACIFIC STREET	Brooklyn	NY	-73.95094489939383	798000	3-01286-0051	0.85	1905	11.28	10.68	C1-WALK-UP	40.664561447556366	237 SULLIVAN PLACE	Brooklyn	NY	-73.95344138956551	CROWN HEIGHTS	0.9	3-01305-0072	251403	27	150766	29.2	27	22.66	652000	12	1920	307941	320000	27300	28.8	1923
40.67420513179336	846 PROSPECT PLACE	Brooklyn	NY	-73.948600875064	16000	CROWN HEIGHTS	25680	CROWN HEIGHTS	C1-WALK-UP	3-01207-0028	7.78	C6-WALK-UP	40.67751401581911	1304 PACIFIC STREET	Brooklyn	NY	-73.94761856605831	435000	3-01234-0023	0.4	1945	8.05	9.06	C1-WALK-UP	40.6729853697115	1040 PARK PLACE	Brooklyn	NY	-73.94305995760854	CROWN HEIGHTS	0.25	3-01243-0021	199717	23	144961	17.07	20	19.19	423000	16	1905	205065	307000	25484	16.47	1910
40.66778208728403	1597 BEDFORD AVENUE	Brooklyn	NY	-73.956090291718	5200	CROWN HEIGHTS	13688	CROWN HEIGHTS	C1-WALK-UP	3-01207-0072	14.73	C6-WALK-UP	40.67689998299557	1197 DEAN STREET	Brooklyn	NY	-73.94975038918474	430000	3-01281-0005	0.45	1910	13.88	12.36	C1-WALK-UP	40.67478252089708	939 ST MARK'S AVENUE	Brooklyn	NY	-73.9407624821126	CROWN HEIGHTS	0.75	3-01223-0069	201673	16	64272	43.2	16	42.7	682000	11	1905	138123	222000	9952	49.8	1905
40.674800507337665	921 ST MARK'S AVENUE	Brooklyn	NY	-73.94126413598582	21200	CROWN HEIGHTS	19120	CROWN HEIGHTS	C1-WALK-UP	3-01208-0038	11.44	C8-WALK-UP	40.677335363897576	1384 PACIFIC STREET	Brooklyn	NY	-73.94453511207772	530000	3-01223-0078	0.3	1905	10.69	9.34	C1-WALK-UP	40.674800507337665	925 ST MARK'S AVENUE	Brooklyn	NY	-73.94115238016353	CROWN HEIGHTS	0.3	3-01223-0076	218790	20	197921	27.7	20	19.81	615000	23	1905	204301	420000	19120	32.2	1905
40.674800507337665	921 ST MARK'S AVENUE	Brooklyn	NY	-73.94126413598582	20472	CROWN HEIGHTS	19120	CROWN HEIGHTS	C1-WALK-UP	3-01208-0041	11.44	C8-WALK-UP	42.43318899977248	88 BROOKLYN AVENUE	Brooklyn	NY	-78.74864600041258	530000	3-01223-0078	0.3	1905	10.69	8.52	C1-WALK-UP	40.674800507337665	925 ST MARK'S AVENUE	Brooklyn	NY	-73.94115238016353	CROWN HEIGHTS	0.3	3-01223-0076	218790	20	174401	27.7	20	18.07	615000	24	1905	204301	370000	19120	32.2	1905
40.67767926839955	1232 PACIFIC STREET	Brooklyn	NY	-73.95078961553475	22320	CROWN HEIGHTS	29772	CROWN HEIGHTS	D1-ELEVATOR	3-01208-0064	12.95	D4-ELEVATOR	40.676683827760456	1299 DEAN STREET	Brooklyn	NY	-73.94593395582726	1910000	3-01206-0028	0.8	1913	12.72	11.33	D1-ELEVATOR	40.66649537784057	1497 CARROLL STREET	Brooklyn	NY	-73.93759671247918	CROWN HEIGHTS	0.3	3-01406-0050	385619	53	252885	39.7	36	24.01	1200000	24	1905	611818	536000	48088	40.3	1925
40.66412371190366	569 EMPIRE BOULEVARD	Brooklyn	NY	-73.94336441851402	12628	CROWN HEIGHTS	21600	CROWN HEIGHTS	C1-WALK-UP	3-01212-0065	9.81	C6-WALK-UP	40.67619617924446	1055 BERGEN STREET	Brooklyn	NY	-73.95133711983364	263000	3-01311-0054	0.5	1905	6.82	8.68	C1-WALK-UP	40.6696726992682	506 EASTERN PARKWAY	Brooklyn	NY	-73.95164669464941	CROWN HEIGHTS	0.9	3-01268-0023	211899	16	109637	14.45	24	18.37	504000	16	1925	124036	232000	18200	23.33	1914
40.674607295488684	946 ST MARK'S AVENUE	Brooklyn	NY	-73.94062172709936	12680	CROWN HEIGHTS	11382	CROWN HEIGHTS	C1-WALK-UP	3-01227-0068	13.25	C8-WALK-UP	40.67429366174206	821 PROSPECT PLACE	Brooklyn	NY	-73.94923103774408	598000	3-01230-0021	0.45	1900	15.54	14.47	C1-WALK-UP	40.67460842842397	950 ST MARK'S AVENUE	Brooklyn	NY	-73.93983233149689	CROWN HEIGHTS	0.45	3-01230-0023	150807	16	183479	53	16	48.9	470000	16	1905	176851	620000	11382	41.3	1904
40.66930105885962	706 EASTERN PARKWAY	Brooklyn	NY	-73.9448902887593	66222	CROWN HEIGHTS	69906	CROWN HEIGHTS	D1-ELEVATOR	3-01228-0037	8.96	D4-ELEVATOR	40.67490428625807	840 ST MARK'S AVENUE	Brooklyn	NY	-73.94491558371803	1020000	3-01271-0005	0.7	1926	8.16	8.11	D1-ELEVATOR	40.66649857321698	201 CROWN STREET	Brooklyn	NY	-73.95408886190417	CROWN HEIGHTS	0.4	3-01288-0045	626197	55	536744	17.25	48	17.21	1330000	54	1935	482876	1140000	59143	19.03	1939
40.66663408361793	1435 CARROLL STREET	Brooklyn	NY	-73.94004389213438	32450	CROWN HEIGHTS	22669	CROWN HEIGHTS	C1-WALK-UP	3-01230-0025	11.09	C6-WALK-UP	40.6745669587304	952 ST MARK'S AVENUE	Brooklyn	NY	-73.93978570806713	798000	3-01286-0051	0.9	1905	11.28	11.02	C1-WALK-UP	40.664561447556366	237 SULLIVAN PLACE	Brooklyn	NY	-73.95344138956551	CROWN HEIGHTS	0.5	3-01305-0072	251403	27	357631	29.2	27	23.36	652000	40	1920	307941	758000	27300	28.8	1923
40.67410526763098	925 PROSPECT PLACE	Brooklyn	NY	-73.94579605349558	27070	CROWN HEIGHTS	86804	CROWN HEIGHTS	D1-ELEVATOR	3-01234-0001	8.65	D4-ELEVATOR	40.67378844784366	685 NOSTRAND AVENUE	Brooklyn	NY	-73.95009479384825	1500000	3-01228-0060	0.4	1905	13.42	7.34	D1-ELEVATOR	40.67804023580887	1154 PACIFIC STREET	Brooklyn	NY	-73.95389804119844	CROWN HEIGHTS	0.15	3-01205-0022	750540	47	198824	41.9	82	15.59	1590000	27	1900	480136	422000	35784	18.32	1926
40.66505153797863	436 NEW YORK AVENUE	Brooklyn	NY	-73.9482193698625	116310	CROWN HEIGHTS	39712	CROWN HEIGHTS	D1-ELEVATOR	3-01235-0001	13.56	D4-ELEVATOR	40.67329582739621	913 PARK PLACE	Brooklyn	NY	-73.94735669385513	1910000	3-01309-0056	0.6	1942	12.72	9.87	D1-ELEVATOR	40.66649537784057	1497 CARROLL STREET	Brooklyn	NY	-73.93759671247918	CROWN HEIGHTS	0.65	3-01406-0050	538394	53	1148000	39.7	54	23.47	1680000	78	1927	611818	2730000	48088	42.3	1925
40.67764737398195	1250 PACIFIC STREET	Brooklyn	NY	-73.95009083784007	10600	CROWN HEIGHTS	10548	CROWN HEIGHTS	C1-WALK-UP	3-01235-0071	9.75	C6-WALK-UP	40.67323353751149	941 PARK PLACE	Brooklyn	NY	-73.94645971951498	455000	3-01206-0039	0.35	1905	15.38	9.2	C1-WALK-UP	40.67618749951555	1059 BERGEN STREET	Brooklyn	NY	-73.95116858843069	CROWN HEIGHTS	0.4	3-01212-0061	102882	16	97547	36.6	16	19.53	245000	16	1905	191361	207000	12440	23.23	1905
40.66718697733844	1625 PRESIDENT STREET	Brooklyn	NY	-73.9339671646362	17304	CROWN HEIGHTS	44640	CROWN HEIGHTS	C1-WALK-UP	3-01244-0025	8.6	C6-WALK-UP	40.6720718459208	1125 STERLING PLACE	Brooklyn	NY	-73.94132652858896	263000	3-01402-0001	0.6	1931	6.82	8.52	C1-WALK-UP	40.6696726992682	506 EASTERN PARKWAY	Brooklyn	NY	-73.95164669464941	CROWN HEIGHTS	0.55	3-01268-0023	383798	16	147405	14.45	44	18.09	814000	24	1919	124036	313000	18200	18.23	1914
40.67882857604371	715 BERGEN STREET	Brooklyn	NY	-73.96527909626974	92688	CROWN HEIGHTS	95671	CROWN HEIGHTS	D7-ELEVATOR	3-01249-0007	7.58	D4-ELEVATOR	40.67231984784863	960 STERLING PLACE	Brooklyn	NY	-73.94685940559367	1140000	3-01220-0019	0.9	1937	8.81	8.33	D1-ELEVATOR	40.66696927551209	1745 PRESIDENT STREET	Brooklyn	NY	-73.92985751662775	CROWN HEIGHTS	0.3	3-01403-0055	725000	54	771912	18.74	84	17.69	1540000	79	1939	535723	1640000	60839	16.1	1930
40.66818928634338	1330 EASTERN PARKWAY	Brooklyn	NY	-73.92436369631733	8932	CROWN HEIGHTS	18848	CROWN HEIGHTS	C1-WALK-UP	3-01252-0080	13.52	C6-WALK-UP	40.67146716500379	1516 BEDFORD AVENUE	Brooklyn	NY	-73.95481931486871	926000	3-01399-0020	1.5	1931	13.96	13.08	C1-WALK-UP	40.67128081526065	1563 STERLING PLACE	Brooklyn	NY	-73.92685507982677	CROWN HEIGHTS	1.65	3-01374-0061	254733	27	116839	43.5	24	27.8	793000	16	1922	297306	248000	21300	42.1	1922
""					15384	CROWN HEIGHTS		CROWN HEIGHTS		3-01261-0055		C6-WALK-UP	40.67021532455434	469 EASTERN PARKWAY	Brooklyn	NY	-73.95266436578731	395000		0.75	1915	9.14	8.85	C1-WALK-UP	40.66823909754709	1516 UNION STREET	Brooklyn	NY	-73.93927433151909			3-01400-0011		16	136148	21.7		18.79		15		166267	289000	18200		1914
40.664561447556366	237 SULLIVAN PLACE	Brooklyn	NY	-73.95344138956551	20870	CROWN HEIGHTS	27300	CROWN HEIGHTS	C1-WALK-UP	3-01261-0058	11.28	C6-WALK-UP	40.67022080044377	465 EASTERN PARKWAY	Brooklyn	NY	-73.95278812088844	1320000	3-01305-0072	0.35	1915	10.09	11.12	C1-WALK-UP	40.667723021419924	991 CARROLL STREET	Brooklyn	NY	-73.95738769943891	CROWN HEIGHTS	0.4	3-01280-0058	307941	70	232158	23.99	27	23.57	798000	21	1923	555027	492000	55012	29.2	1925
40.6696150885443	1038 UNION STREET	Brooklyn	NY	-73.95761029700608	9000	CROWN HEIGHTS	22800	CROWN HEIGHTS	C1-WALK-UP	3-01263-0009	9.61	C6-WALK-UP	40.67062232339088	876 LINCOLN PLACE	Brooklyn	NY	-73.94752644497437	1060000	3-01273-0016	0.5	1905	12.32	9.48	C1-WALK-UP	40.665409234433504	394 MONTGOMERY STREET	Brooklyn	NY	-73.95167410467542	CROWN HEIGHTS	0.55	3-01305-0029	219140	42	85284	34.5	23	20.11	521000	16	1916	378163	181000	30700	22.85	1925
40.66684512288313	1324 CARROLL STREET	Brooklyn	NY	-73.9451330128812	11500	CROWN HEIGHTS	35496	CROWN HEIGHTS	C1-WALK-UP	3-01264-0046	9.89	C6-WALK-UP	40.6696591592389	773 EASTERN PARKWAY	Brooklyn	NY	-73.94266442650674	570000	3-01292-0007	0.6	1905	9.42	9.37	C1-WALK-UP	40.664593383481595	271 SULLIVAN PLACE	Brooklyn	NY	-73.95294638272455	CROWN HEIGHTS	0.25	3-01305-0060	351177	23	107790	22.41	33	19.91	835000	16	1923	239714	229000	25440	23.52	1927
40.66684512288313	1324 CARROLL STREET	Brooklyn	NY	-73.9451330128812	11500	CROWN HEIGHTS	35496	CROWN HEIGHTS	C1-WALK-UP	3-01264-0048	9.89	C6-WALK-UP	40.66966761286661	767 EASTERN PARKWAY	Brooklyn	NY	-73.94286097335123	570000	3-01292-0007	0.6	1905	9.42	9.37	C1-WALK-UP	40.664593383481595	271 SULLIVAN PLACE	Brooklyn	NY	-73.95294638272455	CROWN HEIGHTS	0.25	3-01305-0060	351177	23	107790	22.41	33	19.91	835000	16	1923	239714	229000	25440	23.52	1927
40.669476468013215	1101 UNION STREET	Brooklyn	NY	-73.95666343840433	40444	CROWN HEIGHTS	18784	CROWN HEIGHTS	C1-WALK-UP	3-01273-0001	12.43	C6-WALK-UP	40.66447186997516	1001 FRANKLIN AVENUE	Brooklyn	NY	-73.96017628203332	901000	3-01266-0053	0.55	1922	10.65	9.75	C1-WALK-UP	40.66869919003673	315 NEW YORK AVENUE	Brooklyn	NY	-73.9477876482788	CROWN HEIGHTS	0.05	3-01277-0007	233535	33	394315	27.6	24	20.67	656000	46	1922	347571	836000	32628	34.9	1920
40.671881150739445	230 KINGSTON AVENUE	Brooklyn	NY	-73.9419866047767	221100	CROWN HEIGHTS	124472	CROWN HEIGHTS	D9-ELEVATOR	3-01283-0001	19.67	D4-ELEVATOR	40.667936623711164	1238 PRESIDENT STREET	Brooklyn	NY	-73.948525962177	8010000	3-01250-0025	0.6	1972	11.81	13.5	D3-ELEVATOR	40.667314293900304	49 CROWN STREET	Brooklyn	NY	-73.95991278165833	CROWN HEIGHTS	0.45	3-01189-0060	2448814	321	2984850	25	152	42	5190000	240	1982	3780596	9290000	320000	41.7	1973
40.67767926839955	1232 PACIFIC STREET	Brooklyn	NY	-73.95078961553475	60939	CROWN HEIGHTS	29772	CROWN HEIGHTS	D1-ELEVATOR	3-01287-0039	12.95	D4-ELEVATOR	40.66748807679659	1040 CARROLL STREET	Brooklyn	NY	-73.95652798678292	1500000	3-01206-0028	0.75	1927	13.42	11.32	D1-ELEVATOR	40.67804023580887	1154 PACIFIC STREET	Brooklyn	NY	-73.95389804119844	CROWN HEIGHTS	0.75	3-01205-0022	385619	47	689898	41.9	36	23.96	1200000	65	1905	480136	1460000	35784	40.3	1926
""					44700	CROWN HEIGHTS		CROWN HEIGHTS		3-01292-0001		C6-WALK-UP	40.66600947228533	421 CROWN STREET	Brooklyn	NY	-73.94521769964656	750000		1	1923	7.89	8.52	C1-WALK-UP	40.6712509219364	1579 STERLING PLACE	Brooklyn	NY	-73.92632345085977			3-01374-0054		43	380800	16.74		18.05		39		353610	807000	44800		1927
40.675022315998035	789 ST MARK'S AVENUE	Brooklyn	NY	-73.94612984497569	105675	CROWN HEIGHTS	166718	CROWN HEIGHTS	D1-ELEVATOR	3-01296-0064	8.33	D4-ELEVATOR	40.66554089195558	345 MONTGOMERY STREET	Brooklyn	NY	-73.95322704646505	1250000	3-01221-0023	0.75	1928	7.2	6.92	D3-ELEVATOR	40.67632609601262	110 NEW YORK AVENUE	Brooklyn	NY	-73.94714263678377	CROWN HEIGHTS	0.75	3-01213-0046	1389049	66	731482	15.24	133	14.67	2940000	102	1905	590511	1550000	82008	17.63	1905
42.43318899977248	9720 KINGS HIGHWAY	Brooklyn	NY	-78.74864600041258	195726	FLATBUSH-NORTH	113398	FLATBUSH-NORTH	D7-ELEVATOR	3-01325-0001	10.61	D4-ELEVATOR	40.66357127866694	446 KINGSTON AVENUE	Brooklyn	NY	-73.94278636692292	1920000	3-04652-0008	0.25	1928	9.6	10.6	D7-ELEVATOR	40.66376168934926	740 EMPIRE BOULEVARD	Brooklyn	NY	-73.93775123510025	FLATBUSH-NORTH	1.3	3-01426-0040	1203039	99	2074695	22.9	118	27.5	3120000	200	1926	805423	5380000	83856	27.5	1920
40.66115909804767	145 LINCOLN ROAD	Brooklyn	NY	-73.9578739283865	92538	CROWN HEIGHTS	66516	FLATBUSH-LEFFERTS GARDEN	D1-ELEVATOR	3-01327-0013	9.75	D4-ELEVATOR	40.66178926940854	50 LEFFERTS AVENUE	Brooklyn	NY	-73.959541304881	1970000	3-01327-0054	1.25	1939	8.71	7.97	D1-ELEVATOR	40.66455642310125	899 MONTGOMERY STREET	Brooklyn	NY	-73.93502094261565	FLATBUSH-LEFFERTS GARDEN	0	3-01418-0049	648682	107	737614	18.52	71	16.86	1540000	93	1929	927059	1560000	106392	23.15	1928
40.67136354489123	1488 STERLING PLACE	Brooklyn	NY	-73.92939171040187	9964	CROWN HEIGHTS	24416	FLATBUSH-LEFFERTS GARDEN	C1-WALK-UP	3-01328-0044	9.87	C6-WALK-UP	40.66215649818708	430 ROGERS AVENUE	Brooklyn	NY	-73.95375407670782	499000	3-01379-0027	1.25	1907	10.45	9.75	C1-WALK-UP	40.66792882279309	1660 UNION STREET	Brooklyn	NY	-73.93365638233954	CROWN HEIGHTS	1.5	3-01402-0012	241090	20	97145	27.1	32	20.67	573000	15	1922	192313	206000	18400	23.47	1916
40.67136354489123	1488 STERLING PLACE	Brooklyn	NY	-73.92939171040187	26250	CROWN HEIGHTS	24416	CROWN HEIGHTS	C1-WALK-UP	3-01354-0006	9.87	C6-WALK-UP	40.67482684678947	125 SCHENECTADY AVENUE	Brooklyn	NY	-73.93330694136125	901000	3-01379-0027	0.9	1910	10.65	9.75	C1-WALK-UP	40.66869919003673	315 NEW YORK AVENUE	Brooklyn	NY	-73.9477876482788	CROWN HEIGHTS	0.3	3-01277-0007	241090	33	255928	27.6	32	20.69	573000	25	1922	347571	543000	32628	23.47	1920
40.67218939037812	1517 PARK PLACE	Brooklyn	NY	-73.92706431571767	38520	CROWN HEIGHTS	35560	CROWN HEIGHTS	C1-WALK-UP	3-01361-0081	5.8	C6-WALK-UP	40.67323839339502	1405 PROSPECT PLACE	Brooklyn	NY	-73.92988017783513	1860000	3-01368-0068	0.25	1910	17.41	9.1	C1-WALK-UP	40.67047413232949	1480 ST JOHN'S PLACE	Brooklyn	NY	-73.92941668172807	CROWN HEIGHTS	0.15	3-01385-0028	206352	32	350629	59	40	19.29	438000	40	1910	551498	743000	31680	12.32	1923
40.67347659276149	778 PARK PLACE	Brooklyn	NY	-73.95191246949497	17493	CROWN HEIGHTS	17244	CROWN HEIGHTS	C1-WALK-UP	3-01368-0001	11.38	C6-WALK-UP	40.672231146876356	1493 PARK PLACE	Brooklyn	NY	-73.92786643402627	901000	3-01240-0017	1.1	1910	10.65	9.75	C1-WALK-UP	40.66869919003673	315 NEW YORK AVENUE	Brooklyn	NY	-73.9477876482788	CROWN HEIGHTS	1.3	3-01277-0007	196230	33	170551	27.6	20	20.69	509000	20	1906	347571	362000	32628	29.5	1920
40.67347659276149	778 PARK PLACE	Brooklyn	NY	-73.95191246949497	22600	CROWN HEIGHTS	17244	CROWN HEIGHTS	C1-WALK-UP	3-01368-0059	11.38	C6-WALK-UP	40.6721239263285	1551 PARK PLACE	Brooklyn	NY	-73.92592960552429	1070000	3-01240-0017	1.3	1910	11.21	9.75	C1-WALK-UP	40.6743866213736	767 PROSPECT PLACE	Brooklyn	NY	-73.95100467176549	CROWN HEIGHTS	1.3	3-01226-0055	196230	40	220342	26.7	20	20.66	509000	24	1906	449985	467000	40144	29.5	1900
40.67743208572699	1067 DEAN STREET	Brooklyn	NY	-73.95466972904677	20832	CROWN HEIGHTS	30416	CROWN HEIGHTS	C1-WALK-UP	3-01372-0017	13.72	C6-WALK-UP	40.67243885162925	1346 PARK PLACE	Brooklyn	NY	-73.93277908802457	820000	3-01205-0062	0	1923	9.89	10.81	C1-WALK-UP	40.67159170061683	1389 STERLING PLACE	Brooklyn	NY	-73.93260675328962	CROWN HEIGHTS	1.2	3-01372-0072	417307	43	225205	23.54	32	22.9	885000	27	1910	344665	477000	34835	29.1	1926
40.67728564524014	1406 PACIFIC STREET	Brooklyn	NY	-73.94361452147498	29150	CROWN HEIGHTS	18080	CROWN HEIGHTS	C1-WALK-UP	3-01381-0036	14.4	C6-WALK-UP	40.67101357777978	1682 STERLING PLACE	Brooklyn	NY	-73.92303796404885	1210000	3-01209-0014	0.45	1923	12.34	11.35	C1-WALK-UP	40.66691450235106	1746 PRESIDENT STREET	Brooklyn	NY	-73.92986104246528	CROWN HEIGHTS	1.1	3-01409-0037	260328	42	330899	34.7	20	24.08	880000	34	1905	429927	702000	34836	48.7	1925
40.67065976400502	1405 ST JOHN'S PLACE	Brooklyn	NY	-73.93179308526187	14400	CROWN HEIGHTS	17600	CROWN HEIGHTS	C1-WALK-UP	3-01387-0052	9.13	C6-WALK-UP	40.66929705738668	578 RALPH AVENUE	Brooklyn	NY	-73.92258389968126	808000	3-01378-0063	0.65	1922	13.28	10.88	C1-WALK-UP	40.66715053264781	1616 PRESIDENT STREET	Brooklyn	NY	-73.93429178112164	CROWN HEIGHTS	0.45	3-01407-0041	160615	24	156672	41.4	20	28.2	382000	19	1915	259402	406000	19528	21.7	1921
40.66823909754709	1516 UNION STREET	Brooklyn	NY	-73.93927433151909	15800	CROWN HEIGHTS	18200	CROWN HEIGHTS	C1-WALK-UP	3-01390-0075	9.14	C6-WALK-UP	40.669156804388564	1057 EASTERN PARKWAY	Brooklyn	NY	-73.9332719878512	442000	3-01400-0011	0	1914	11.71	11.4	C1-WALK-UP	40.66911182709803	1081 EASTERN PARKWAY	Brooklyn	NY	-73.93251214727701	CROWN HEIGHTS	0.3	3-01390-0065	166267	16	180120	32.9	16	29.6	395000	16	1914	157414	467000	13440	21.7	1911
40.66663408361793	1435 CARROLL STREET	Brooklyn	NY	-73.94004389213438	18600	CROWN HEIGHTS	22669	CROWN HEIGHTS	C1-WALK-UP	3-01396-0021	11.09	C6-WALK-UP	40.66864713219804	1076 EASTERN PARKWAY	Brooklyn	NY	-73.93274373535903	1320000	3-01286-0051	1.3	1920	10.09	11.4	C1-WALK-UP	40.667723021419924	991 CARROLL STREET	Brooklyn	NY	-73.95738769943891	CROWN HEIGHTS	0.45	3-01280-0058	251403	70	212040	23.99	27	29.5	652000	19	1920	555027	549000	55012	28.8	1925
40.66823909754709	1516 UNION STREET	Brooklyn	NY	-73.93927433151909	17664	CROWN HEIGHTS	18200	CROWN HEIGHTS	C1-WALK-UP	3-01399-0029	9.14	C6-WALK-UP	40.668163696987456	1346 EASTERN PARKWAY	Brooklyn	NY	-73.92382266422062	442000	3-01400-0011	0.45	1915	11.71	11.4	C1-WALK-UP	40.66911182709803	1081 EASTERN PARKWAY	Brooklyn	NY	-73.93251214727701	CROWN HEIGHTS	0.75	3-01390-0065	166267	16	201369	32.9	16	29.6	395000	28	1914	157414	522000	13440	21.7	1911
42.43318899977248	901 WASHINGTON AVENUE	Brooklyn	NY	-78.74864600041258	105654	CROWN HEIGHTS	109980	CROWN HEIGHTS	D1-ELEVATOR	3-01415-0016	8.44	D4-ELEVATOR	40.666042786313625	1702 CARROLL STREET	Brooklyn	NY	-73.93039213940958	3990000	3-01189-0001	1.05	1926	9.74	9	D1-ELEVATOR	40.67499225865848	805 ST MARK'S AVENUE	Brooklyn	NY	-73.94555124118905	CROWN HEIGHTS	1.6	3-01221-0053	928613	200	950886	23.2	102	21.39	1970000	125	1926	1675785	2260000	171993	17.91	1925
40.66474901501924	760 MONTGOMERY STREET	Brooklyn	NY	-73.93956530616639	50826	CROWN HEIGHTS	57629	CROWN HEIGHTS	D7-ELEVATOR	3-01424-0049	9.23	D4-ELEVATOR	40.66366166088885	897 EMPIRE BOULEVARD	Brooklyn	NY	-73.93075556680904	1590000	3-01422-0005	0	1931	12.02	12	D1-ELEVATOR	40.66435059361148	988 MONTGOMERY STREET	Brooklyn	NY	-73.93208326835693	CROWN HEIGHTS	0.3	3-01424-0033	531768	53	609912	33.7	50	33.6	1260000	59	1929	566723	1710000	47164	21.86	1927
